ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,spam,0.006,*0.994
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.05,*0.95
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.027,*0.973
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.007,*0.993
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.001,*0.999
spam,spam,0.006,*0.994
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.004,*0.996
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.142,*0.858
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.013,*0.987
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.002,*0.998
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,ham,+  *1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.01,*0.99
spam,spam,0,*1
spam,spam,0.057,*0.943
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.004,*0.996
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.002,*0.998
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.021,*0.979
spam,spam,0.406,*0.594
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,ham, *0.898,0.102
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.021,*0.979
spam,spam,0,*1
spam,spam,0,*1
spam,ham, *0.867,0.133
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.035,*0.965
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*0.768,0.232
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*0.994,0.006
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.013,*0.987
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.001,*0.999
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.006,*0.994
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.045,*0.955
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.009,0.991
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.02,*0.98
spam,spam,0,*1
spam,spam,0.001,*0.999
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.002,*0.998
spam,spam,0,*1
spam,ham,+  *1,0
spam,ham,+  *1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.008,*0.992
spam,spam,0.004,*0.996
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.183,0.817
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.011,*0.989
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.001,*0.999
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.013,*0.987
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.017,*0.983
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,spam,0.002,*0.998
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*0.863,0.137
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*0.998,0.002
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*0.999,0.001
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,ham,+  *1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.412,*0.588
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.003,*0.997
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,ham,+  *1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,ham, *0.864,0.136
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,ham,+  *1,0
spam,spam,0.007,*0.993
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,ham,+  *1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.005,*0.995
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,ham,+  *1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.001,*0.999
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.021,*0.979
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.069,0.931
spam,spam,0,*1
spam,spam,0.021,*0.979
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*0.928,0.072
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.001,*0.999
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.001,*0.999
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.006,*0.994
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,ham, *0.993,0.007
spam,spam,0.001,*0.999
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.002,*0.998
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.001,*0.999
spam,spam,0,*1
spam,ham,+  *1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.001,*0.999
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,ham,+  *1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,ham, *0.975,0.025
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.002,*0.998
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*0.643,0.357
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,spam,0.212,*0.788
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
