ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*0.998,0.002
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*0.596,0.404
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0.218,*0.782
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0.49,*0.51
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,ham,+  *0.845,0.155
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.029,*0.971
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0.09,*0.91
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0.49,*0.51
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0.183,*0.817
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0.001,*0.999
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0.027,*0.973
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0.156,*0.844
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0.173,*0.827
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.49,*0.51
spam,spam,0.49,*0.51
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,ham,+  *0.96,0.04
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0.007,*0.993
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0.49,*0.51
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.016,*0.984
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0.269,*0.731
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.006,*0.994
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,ham,+  *0.98,0.02
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0.036,*0.964
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,ham,+  *0.7,0.3
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0.001,*0.999
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,ham,+  *0.928,0.072
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0.035,*0.965
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0.329,*0.671
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,ham,+  *0.7,0.3
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.113,*0.887
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0.39,*0.61
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0.201,*0.799
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0.035,*0.965
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.45,*0.55
ham,ham,*1,0
ham,ham,*1,0
spam,ham,+  *0.785,0.215
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.488,*0.512
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*0.596,0.404
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0.009,*0.991
spam,spam,0.218,*0.782
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0.041,*0.959
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,ham,+  *0.534,0.466
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,spam,0.001,*0.999
spam,spam,0.49,*0.51
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*0.596,0.404
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0.299,*0.701
ham,ham,*1,0
spam,ham,+  *0.918,0.082
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,ham,+  *0.889,0.111
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,ham,+  *0.825,0.175
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0.201,*0.799
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0.278,*0.722
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0.002,*0.998
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
spam,spam,0,*1
ham,ham,*1,0
spam,spam,0,*1
spam,spam,0,*1
ham,ham,*1,0
ham,ham,*1,0
ham,ham,*1,0
